id,predicted
0,0.4763382945332642
1,0.4763382945332642
2,0.4763382945332642
3,0.4763382945332642
4,0.4763382945332642
5,0.4763382945332642
6,0.4763382945332642
7,0.4763382945332642
8,0.4763382945332642
9,0.4763382945332642
10,0.4763382945332642
11,0.4763382945332642
12,0.3584367031809363
13,0.3584367031809363
14,0.3584367031809363
15,0.3584367031809363
16,0.3584367031809363
17,0.3584367031809363
18,0.3584367031809363
19,0.3584367031809363
20,0.3584367031809363
21,0.3584367031809363
22,0.3584367031809363
23,0.3584367031809363
24,0.4780286956999397
25,0.4780286956999397
26,0.4780286956999397
27,0.4780286956999397
28,0.4780286956999397
29,0.4780286956999397
30,0.4780286956999397
31,0.4780286956999397
32,0.4780286956999397
33,0.4780286956999397
34,0.4780286956999397
35,0.4780286956999397
36,0.5854702122107642
37,0.5854702122107642
38,0.5854702122107642
39,0.5854702122107642
40,0.5854702122107642
41,0.5854702122107642
42,0.5854702122107642
43,0.5854702122107642
44,0.5854702122107642
45,0.5854702122107642
46,0.5854702122107642
47,0.5854702122107642
48,0.5854702122107642
49,0.5854702122107642
50,0.5854702122107642
51,0.5854702122107642
52,0.5854702122107642
53,0.5854702122107642
54,0.5854702122107642
55,0.5854702122107642
56,0.5854702122107642
57,0.5854702122107642
58,0.5854702122107642
59,0.5854702122107642
60,0.4106703321479728
61,0.4106703321479728
62,0.4106703321479728
63,0.4106703321479728
64,0.4106703321479728
65,0.4106703321479728
66,0.4106703321479728
67,0.4106703321479728
68,0.4106703321479728
69,0.4106703321479728
70,0.4193094214819319
71,0.4464013040287152
72,0.42814012384001804
73,0.44216309668319337
74,0.44216309668319337
75,0.44216309668319337
76,0.44216309668319337
77,0.44216309668319337
78,0.44216309668319337
79,0.44216309668319337
80,0.44216309668319337
81,0.44216309668319337
82,0.44216309668319337
83,0.44216309668319337
84,0.49012616720915375
85,0.4991120113642274
86,0.5495269849894453
87,0.578578403890702
88,0.6387315908413072
89,0.6772499071779279
90,0.6772499071779279
91,0.7048159576026323
92,0.7895797606479584
93,0.7895797606479584
94,0.8967531953038945
95,0.9372736206008414
96,0.8902430465760003
97,0.986473401368456
98,0.986473401368456
99,1.0147958172754437
100,1.020901188440648
101,1.020901188440648
102,1.064000863977147
103,1.135371905125571
104,1.135371905125571
105,1.1923817819833276
106,1.2139094778441686
107,1.2227972839279995
108,1.2316276988582684
109,1.2634546906274529
110,1.2736162355038176
111,1.277664552732036
112,1.293504967633291
113,1.3153438285295618
114,1.3153438285295618
115,1.3153438285295618
116,1.3153438285295618
117,1.3276012101300718
118,1.3276012101300718
119,1.3276012101300718
120,1.6169856732774035
121,1.6169856732774035
122,1.6169856732774035
123,1.6169856732774035
124,1.6169856732774035
125,1.6169856732774035
126,1.6169856732774035
127,1.6169856732774035
128,1.6169856732774035
129,1.6169856732774035
130,1.6169856732774035
131,1.6169856732774035
132,1.339312526248298
133,1.339312526248298
134,1.339312526248298
135,1.339312526248298
136,1.339312526248298
137,1.339312526248298
138,1.339312526248298
139,1.3307742990927172
140,1.3307742990927172
141,1.3307742990927172
142,1.3307742990927172
143,1.3307742990927172
144,1.2246671079266098
145,1.2246671079266098
146,1.2246671079266098
147,1.2246671079266098
148,1.2246671079266098
149,1.2246671079266098
150,1.1962782335551547
151,1.1726968718393878
152,1.1615430464970833
153,1.1255955041940882
154,1.1255955041940882
155,1.0676310897101795
156,1.095942864259669
157,1.0584264307472775
158,1.0539867241281906
159,1.0462701813894122
160,0.9926324602054349
161,0.9767371398887529
162,0.9556085501706914
163,0.9427525841768982
164,0.9101311304872033
165,0.8843238047675354
166,0.8383601875353971
167,0.8333727350156398
168,0.7340944384370753
169,0.7191095782156378
170,0.7010211525819674
171,0.675726029930853
172,0.6466728294290061
173,0.6466728294290061
174,0.6318813698816397
175,0.6318813698816397
176,0.5926066194027205
177,0.5941106218049357
178,0.6023914361263969
179,0.6079681996511235
180,0.6302135932144441
181,0.5727449871037809
182,0.5762279331254041
183,0.5853490173081077
184,0.5285383440957377
185,0.5310030270686795
186,0.5316012798849711
187,0.5131129134928677
188,0.47937891614735456
189,0.40255770008677355
190,0.36741031425592163
191,0.32964611483974166
192,0.22357918101265864
193,0.18350135619616165
194,0.16486155356038937
195,0.1051777374551815
196,0.0903109753322678
197,0.07671743886819518
198,0.04437721856074591
199,0.04437721856074591
200,0.01780689394796977
201,0.01780689394796977
202,0.01780689394796977
203,0.01780689394796977
204,0.01780689394796977
205,0.005222604158024236
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
