id,predicted
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0394624312466231
13,0.0394624312466231
14,0.0394624312466231
15,0.0394624312466231
16,0.0394624312466231
17,0.0394624312466231
18,0.0394624312466231
19,0.0394624312466231
20,0.0394624312466231
21,0.0394624312466231
22,0.0394624312466231
23,0.0394624312466231
24,0.03159780957592559
25,0.03159780957592559
26,0.03159780957592559
27,0.03159780957592559
28,0.03159780957592559
29,0.03159780957592559
30,0.03159780957592559
31,0.03159780957592559
32,0.03159780957592559
33,0.03159780957592559
34,0.03159780957592559
35,0.03159780957592559
36,0.2030401742195825
37,0.2030401742195825
38,0.2030401742195825
39,0.2030401742195825
40,0.2030401742195825
41,0.2030401742195825
42,0.2030401742195825
43,0.2030401742195825
44,0.2030401742195825
45,0.2030401742195825
46,0.2030401742195825
47,0.2030401742195825
48,0.47231456158499774
49,0.47231456158499774
50,0.47231456158499774
51,0.47231456158499774
52,0.47231456158499774
53,0.47231456158499774
54,0.47231456158499774
55,0.47231456158499774
56,0.47231456158499774
57,0.47231456158499774
58,0.47231456158499774
59,0.47231456158499774
60,0.5818515821244962
61,0.5818515821244962
62,0.5818515821244962
63,0.5818515821244962
64,0.5818515821244962
65,0.5818515821244962
66,0.5818515821244962
67,0.5818515821244962
68,0.5818515821244962
69,0.5818515821244962
70,0.5818515821244962
71,0.5818515821244962
72,1.1256349322067243
73,1.1256349322067243
74,1.1256349322067243
75,1.1256349322067243
76,1.1256349322067243
77,1.1256349322067243
78,1.1256349322067243
79,1.1256349322067243
80,1.1256349322067243
81,1.1256349322067243
82,1.1256349322067243
83,1.1256349322067243
84,0.8634206523541044
85,0.8634206523541044
86,0.8634206523541044
87,0.8634206523541044
88,0.8634206523541044
89,0.8634206523541044
90,0.8634206523541044
91,0.8634206523541044
92,0.8634206523541044
93,0.8634206523541044
94,0.8634206523541044
95,0.8634206523541044
96,1.0455751736659216
97,1.0455751736659216
98,1.0455751736659216
99,1.0455751736659216
100,1.0455751736659216
101,1.0455751736659216
102,1.0455751736659216
103,1.0455751736659216
104,1.0455751736659216
105,1.0455751736659216
106,1.0455751736659216
107,1.0455751736659216
108,0.906189212697502
109,0.906189212697502
110,0.906189212697502
111,0.906189212697502
112,0.906189212697502
113,0.906189212697502
114,0.906189212697502
115,0.906189212697502
116,0.906189212697502
117,0.906189212697502
118,0.906189212697502
119,0.906189212697502
120,0.8876401749086962
121,0.8876401749086962
122,0.8876401749086962
123,0.8876401749086962
124,0.8876401749086962
125,0.8876401749086962
126,0.8876401749086962
127,0.8876401749086962
128,0.8876401749086962
129,0.8876401749086962
130,0.8876401749086962
131,0.8876401749086962
132,0.034308049430121196
133,0.034308049430121196
134,0.034308049430121196
135,0.034308049430121196
136,0.034308049430121196
137,0.034308049430121196
138,0.034308049430121196
139,0.034308049430121196
140,0.034308049430121196
141,0.034308049430121196
142,0.034308049430121196
143,0.034308049430121196
144,0.09722734372871789
145,0.09722734372871789
146,0.09722734372871789
147,0.09722734372871789
148,0.09722734372871789
149,0.09722734372871789
150,0.09722734372871789
151,0.09722734372871789
152,0.09722734372871789
153,0.09722734372871789
154,0.09722734372871789
155,0.09722734372871789
156,0.3171812031506839
157,0.3171812031506839
158,0.3171812031506839
159,0.3171812031506839
160,0.3171812031506839
161,0.3171812031506839
162,0.3171812031506839
163,0.3171812031506839
164,0.3171812031506839
165,0.3171812031506839
166,0.3171812031506839
167,0.3171812031506839
168,0.1700622172302451
169,0.1700622172302451
170,0.1700622172302451
171,0.1700622172302451
172,0.1700622172302451
173,0.1700622172302451
174,0.1700622172302451
175,0.1700622172302451
176,0.1700622172302451
177,0.1700622172302451
178,0.1700622172302451
179,0.1700622172302451
180,0.1917671527217946
181,0.1917671527217946
182,0.1917671527217946
183,0.1917671527217946
184,0.1917671527217946
185,0.1917671527217946
186,0.1917671527217946
187,0.1917671527217946
188,0.1917671527217946
189,0.1917671527217946
190,0.1917671527217946
191,0.1917671527217946
192,0.19423468274277786
193,0.19423468274277786
194,0.19423468274277786
195,0.19423468274277786
196,0.19423468274277786
197,0.19423468274277786
198,0.19423468274277786
199,0.19423468274277786
200,0.19423468274277786
201,0.19423468274277786
202,0.19423468274277786
203,0.19423468274277786
204,0.310761953845865
205,0.310761953845865
206,0.310761953845865
207,0.310761953845865
208,0.310761953845865
209,0.310761953845865
210,0.310761953845865
211,0.310761953845865
212,0.310761953845865
213,0.310761953845865
214,0.310761953845865
215,0.310761953845865
216,0.2678412325530706
217,0.2678412325530706
218,0.2678412325530706
219,0.2678412325530706
220,0.2678412325530706
221,0.2678412325530706
222,0.2678412325530706
223,0.2678412325530706
224,0.2678412325530706
225,0.2678412325530706
226,0.2678412325530706
227,0.2678412325530706
228,0.2231571714955762
229,0.2231571714955762
230,0.2231571714955762
231,0.2231571714955762
232,0.2231571714955762
233,0.2231571714955762
234,0.2231571714955762
235,0.2231571714955762
236,0.2231571714955762
237,0.2231571714955762
238,0.2231571714955762
239,0.2231571714955762
240,0.4087482269266437
241,0.4087482269266437
242,0.4087482269266437
243,0.4087482269266437
244,0.4087482269266437
245,0.4087482269266437
246,0.4087482269266437
247,0.4087482269266437
248,0.4087482269266437
249,0.4087482269266437
250,0.4087482269266437
251,0.4087482269266437
252,0.6205446827909377
253,0.6205446827909377
254,0.6205446827909377
255,0.6205446827909377
256,0.6205446827909377
257,0.6205446827909377
258,0.6205446827909377
259,0.6205446827909377
260,0.6205446827909377
261,0.6205446827909377
262,0.6205446827909377
263,0.6205446827909377
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.014478215007794198
277,0.014478215007794198
278,0.014478215007794198
279,0.014478215007794198
280,0.014478215007794198
281,0.014478215007794198
282,0.014478215007794198
283,0.014478215007794198
284,0.014478215007794198
285,0.014478215007794198
286,0.014478215007794198
287,0.014478215007794198
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.02222287479172222
301,0.02222287479172222
302,0.02222287479172222
303,0.02222287479172222
304,0.02222287479172222
305,0.02222287479172222
306,0.02222287479172222
307,0.02222287479172222
308,0.02222287479172222
309,0.02222287479172222
310,0.02222287479172222
311,0.02222287479172222
312,0.04593553560873584
313,0.04593553560873584
314,0.04593553560873584
315,0.04593553560873584
316,0.04593553560873584
317,0.04593553560873584
318,0.04593553560873584
319,0.04593553560873584
320,0.04593553560873584
321,0.04593553560873584
322,0.04593553560873584
323,0.04593553560873584
324,0.10942888816766091
325,0.10942888816766091
326,0.10942888816766091
327,0.10942888816766091
328,0.10942888816766091
329,0.10942888816766091
